Volume,close_lag_1,close_lag_2,close_lag_3,rolling_mean_5,rolling_std_5
AAPL,,,,,
115227900,120.87871551513672,117.99298095703125,118.89964294433594,119.43194580078125,2.204220540729811
111932600,122.41905212402344,120.87871551513672,117.99298095703125,120.36395874023438,1.8611479523549872
121229700,121.62940216064453,122.41905212402344,120.87871551513672,120.08513641357422,2.2075531687187344
185549500,117.50553131103516,121.62940216064453,122.41905212402344,119.88235473632812,2.4778054841325208
111912300,116.97907257080078,117.50553131103516,121.62940216064453,119.76536560058594,2.4323946720475154
95467100,120.29376983642578,116.97907257080078,117.50553131103516,119.17457275390625,1.9344966375265877
88530500,119.465087890625,120.29376983642578,116.97907257080078,118.26400909423828,1.5164801386734008
98844700,117.07658386230469,119.465087890625,120.29376983642578,118.27570953369141,1.509374110007393
94071200,117.56403350830078,117.07658386230469,119.465087890625,118.51358795166016,1.3379222844046723
80819200,118.16846466064453,117.56403350830078,117.07658386230469,118.12362518310547,0.9027065983006541
85671900,118.34395599365234,118.16846466064453,117.56403350830078,117.60887451171875,0.6429800912478701
118323800,116.8913345336914,118.34395599365234,118.16846466064453,118.01053466796876,0.8279963404507434
75089100,119.08488464355469,116.8913345336914,118.34395599365234,118.48044281005859,1.1247710539750426
88651200,119.91357421875,119.08488464355469,116.8913345336914,119.39490661621093,2.175568517146592
80171300,122.74078369140625,119.91357421875,119.08488464355469,120.334716796875,2.58458488254091
83466700,123.04300689697266,122.74078369140625,119.91357421875,121.89457244873047,2.3276337934416884
88844600,124.69061279296875,123.04300689697266,122.74078369140625,123.49536590576172,2.6431520765323615
106686700,127.08885192871094,124.69061279296875,123.04300689697266,125.44517669677734,2.9215617907582345
91420000,129.66262817382812,127.08885192871094,124.69061279296875,126.48638763427735,2.629926888306861
91266500,127.94683837890625,129.66262817382812,127.08885192871094,128.0891326904297,2.4419910687858883
87222800,131.05673217773438,127.94683837890625,129.66262817382812,128.8944061279297,1.537466235448467
89347100,128.71697998046875,131.05673217773438,127.94683837890625,129.7016357421875,1.4064702721443647
84922400,131.125,128.71697998046875,131.05673217773438,129.9278106689453,1.487238306090738
94264200,130.7935028076172,131.125,128.71697998046875,130.62973022460938,1.095045715120709
94812300,131.45643615722656,130.7935028076172,131.125,130.37235412597656,1.1205298554396936
68847100,129.7698516845703,131.45643615722656,130.7935028076172,130.6589782714844,0.6929492484968641
84566500,130.1501007080078,129.7698516845703,131.45643615722656,130.15982360839843,1.069772523565027
78657500,128.6292266845703,130.1501007080078,129.7698516845703,130.19102478027344,1.0948559959317214
66905100,130.9495086669922,128.6292266845703,130.1501007080078,130.16763305664062,1.0618121926552975
66015800,131.3394775390625,130.9495086669922,128.6292266845703,130.4172149658203,1.091193472179329
107760100,131.01776123046875,131.3394775390625,130.9495086669922,130.43280944824218,1.086970727131871
151101000,130.2280731201172,131.01776123046875,131.3394775390625,130.7330780029297,0.5276489477338037
109839500,130.1305694580078,130.2280731201172,131.01776123046875,130.17542724609376,1.2375594676623312
75135100,128.1612548828125,130.1305694580078,130.2280731201172,129.75036010742187,1.094515865411822
137564700,129.21414184570312,128.1612548828125,130.1305694580078,128.47518005371094,2.2995595765599988
84000900,124.64186096191406,129.21414184570312,128.1612548828125,127.40668640136718,2.512763396126286
78128300,124.88560485839844,124.64186096191406,129.21414184570312,126.67746429443359,2.0017529660537448
78973300,126.48445892333984,124.88560485839844,124.64186096191406,126.47686309814453,1.8612075970159339
88071200,127.15824890136719,126.48445892333984,124.88560485839844,125.40943908691406,1.3625238223639538
126142800,123.87702178955078,127.15824890136719,126.48445892333984,125.07287902832032,1.751763362593711
112172300,122.95906066894531,123.87702178955078,127.15824890136719,124.07428283691407,2.9192764220030356
105861300,119.89262390136719,122.95906066894531,123.87702178955078,123.18560333251953,2.667629267860578
81918000,122.04106140136719,119.89262390136719,122.95906066894531,122.64654083251953,1.7931612240357155
74244600,124.46293640136719,122.04106140136719,119.89262390136719,122.5332534790039,1.7120462814376627
63342900,123.31058502197266,124.46293640136719,122.04106140136719,122.32621917724609,1.710270956507715
92612000,121.92388916015625,123.31058502197266,124.46293640136719,122.701220703125,1.1604536234445737
76857100,121.76763153076172,121.92388916015625,123.31058502197266,123.158251953125,1.2793579844377807
79295400,124.32621765136719,121.76763153076172,121.92388916015625,122.7637222290039,1.0621597713361461
63092900,122.49028778076172,124.32621765136719,121.76763153076172,122.9258316040039,1.2170495434067605
72009500,124.12113189697266,122.49028778076172,124.32621765136719,123.32621917724609,1.1313033970112403
56575900,123.92582702636719,124.12113189697266,122.49028778076172,123.7480972290039,0.7252020610715724
94625600,123.87702178955078,123.92582702636719,124.12113189697266,123.35161743164062,0.8595734454909459
71311100,122.34381866455078,123.87702178955078,123.92582702636719,123.19146118164062,1.1009018791472402
67637100,121.68950653076172,122.34381866455078,123.87702178955078,122.64068145751953,1.2036058406884602
59278900,121.36723327636719,121.68950653076172,122.34381866455078,122.28130493164062,0.9694310610097466
76229200,122.12894439697266,121.36723327636719,121.68950653076172,121.63481750488282,0.671192471329331
75169300,120.64458465576172,122.12894439697266,121.36723327636719,121.75395355224609,0.8559411847919046
71057600,122.93949890136719,120.64458465576172,122.12894439697266,122.005908203125,1.004712259965421
74403800,122.94927978515625,122.93949890136719,120.64458465576172,122.4863784790039,1.181754779850676
56877900,123.76958465576172,122.94927978515625,122.93949890136719,122.89067687988282,1.3610860645102447
71186400,124.15043640136719,123.76958465576172,122.94927978515625,123.3926284790039,0.5419947925280327
53522400,123.15434265136719,124.15043640136719,123.76958465576172,123.6777847290039,0.6142450340787399
96906500,124.36528015136719,123.15434265136719,124.15043640136719,124.5723159790039,1.6580264331111094
62746300,127.42193603515625,124.36528015136719,123.15434265136719,125.1387222290039,1.7934468926351288
91815000,126.60161590576172,127.42193603515625,124.36528015136719,125.72856903076172,1.870482536081792
96721700,127.09967041015625,126.60161590576172,127.42193603515625,126.83793487548829,1.58517215162276
108953300,128.701171875,127.09967041015625,126.60161590576172,127.44535522460937,0.776347965450024
79663300,127.40238189697266,128.701171875,127.09967041015625,127.80082092285156,1.1016731276855085
74783600,129.1992645263672,127.40238189697266,128.701171875,128.64847564697266,1.5049906451781032
60214200,130.8398895263672,129.1992645263672,127.40238189697266,129.34183807373046,1.4085615791776527
68711000,130.5664825439453,130.8398895263672,129.1992645263672,129.65825958251952,1.406363098696798
70783700,130.2832794189453,130.5664825439453,130.8398895263672,130.17584228515625,0.6311166789601383
62111300,129.99029541015625,130.2832794189453,130.5664825439453,130.66022033691405,0.6235676924797383
64556100,131.62115478515625,129.99029541015625,130.2832794189453,131.11920166015625,1.2838683531939201
63261400,133.13479614257812,131.62115478515625,129.99029541015625,131.75592041015625,1.6719913933400938
52485800,133.7500762939453,133.13479614257812,131.62115478515625,132.50982360839845,1.691695450771551
78852600,134.05279541015625,133.7500762939453,133.13479614257812,133.84772033691405,1.8397011834663524
108181800,136.67977905273438,134.05279541015625,133.7500762939453,135.26177673339845,2.347563578479214
